client_id,cons_price_idx,euribor_three_months
13384.0,93.918,4.962
13385.0,93.918,4.962
13386.0,93.918,4.962
13387.0,93.918,4.962
13388.0,93.918,4.962
13389.0,93.918,4.962
13390.0,93.918,4.962
13391.0,93.918,4.962
13392.0,93.918,4.962
13393.0,93.918,4.962
13394.0,93.918,4.962
13395.0,93.918,4.962
13396.0,93.918,4.962
13397.0,93.918,4.962
13398.0,93.918,4.962
13399.0,93.918,4.962
13400.0,93.918,4.962
13401.0,93.918,4.962
13402.0,93.918,4.962
13403.0,93.918,4.962
13404.0,93.918,4.962
13405.0,93.918,4.962
13406.0,93.918,4.962
13407.0,93.918,4.962
13408.0,93.918,4.962
13409.0,93.918,4.962
13410.0,93.918,4.962
13411.0,93.918,4.962
13412.0,93.918,4.962
13413.0,93.918,4.962
13414.0,93.918,4.962
13415.0,93.918,4.962
13416.0,93.918,4.962
13417.0,93.918,4.962
13418.0,93.918,4.962
13419.0,93.918,4.962
13420.0,93.918,4.962
13421.0,93.918,4.962
13422.0,93.918,4.962
13423.0,93.918,4.962
13424.0,93.918,4.962
13425.0,93.918,4.962
13426.0,93.918,4.962
13427.0,93.918,4.962
13428.0,93.918,4.962
13429.0,93.918,4.962
13430.0,93.918,4.962
13431.0,93.918,4.962
13432.0,93.918,4.962
13433.0,93.918,4.962
13434.0,93.918,4.962
13435.0,93.918,4.962
13436.0,93.918,4.962
13437.0,93.918,4.962
13438.0,93.918,4.962
13439.0,93.918,4.962
13440.0,93.918,4.962
13441.0,93.918,4.962
13442.0,93.918,4.962
13443.0,93.918,4.962
13444.0,93.918,4.962
13445.0,93.918,4.962
13446.0,93.918,4.962
13447.0,93.918,4.962
13448.0,93.918,4.962
13449.0,93.918,4.962
13450.0,93.918,4.962
13451.0,93.918,4.962
13452.0,93.918,4.962
13453.0,93.918,4.962
13454.0,93.918,4.962
13455.0,93.918,4.962
13456.0,93.918,4.962
13457.0,93.918,4.962
13458.0,93.918,4.962
13459.0,93.918,4.962
13460.0,93.918,4.962
13461.0,93.918,4.962
13462.0,93.918,4.962
13463.0,93.918,4.962
13464.0,93.918,4.962
13465.0,93.918,4.962
13466.0,93.918,4.962
13467.0,93.918,4.962
13468.0,93.918,4.962
13469.0,93.918,4.962
13470.0,93.918,4.962
13471.0,93.918,4.962
13472.0,93.918,4.963
13473.0,93.918,4.963
13474.0,93.918,4.963
13475.0,93.918,4.963
13476.0,93.918,4.963
13477.0,93.918,4.963
13478.0,93.918,4.963
13479.0,93.918,4.963
13480.0,93.918,4.963
13481.0,93.918,4.963
13482.0,93.918,4.963
13483.0,93.918,4.963
13484.0,93.918,4.963
13485.0,93.918,4.963
13486.0,93.918,4.963
13487.0,93.918,4.963
13488.0,93.918,4.963
13489.0,93.918,4.963
13490.0,93.918,4.963
13491.0,93.918,4.963
13492.0,93.918,4.963
13493.0,93.918,4.963
13494.0,93.918,4.963
13495.0,93.918,4.963
13496.0,93.918,4.963
13497.0,93.918,4.963
13498.0,93.918,4.963
13499.0,93.918,4.963
13500.0,93.918,4.963
13501.0,93.918,4.963
13502.0,93.918,4.963
13503.0,93.918,4.963
13504.0,93.918,4.963
13505.0,93.918,4.963
13506.0,93.918,4.963
13507.0,93.918,4.963
13508.0,93.918,4.963
13509.0,93.918,4.963
13510.0,93.918,4.963
13511.0,93.918,4.963
13512.0,93.918,4.963
13513.0,93.918,4.963
13514.0,93.918,4.963
13515.0,93.918,4.963
13516.0,93.918,4.963
13517.0,93.918,4.963
13518.0,93.918,4.963
13519.0,93.918,4.963
13520.0,93.918,4.963
13521.0,93.918,4.963
13522.0,93.918,4.963
13523.0,93.918,4.963
13524.0,93.918,4.963
13525.0,93.918,4.963
13526.0,93.918,4.963
13527.0,93.918,4.963
13528.0,93.918,4.963
13529.0,93.918,4.963
13530.0,93.918,4.963
13531.0,93.918,4.963
13532.0,93.918,4.963
13533.0,93.918,4.963
13534.0,93.918,4.963
13535.0,93.918,4.963
13536.0,93.918,4.963
13537.0,93.918,4.963
13538.0,93.918,4.963
13539.0,93.918,4.963
13540.0,93.918,4.963
13541.0,93.918,4.963
13542.0,93.918,4.963
13543.0,93.918,4.963
13544.0,93.918,4.963
13545.0,93.918,4.963
13546.0,93.918,4.963
13547.0,93.918,4.963
13548.0,93.918,4.963
13549.0,93.918,4.963
13550.0,93.918,4.963
13551.0,93.918,4.963
13552.0,93.918,4.963
13553.0,93.918,4.963
13554.0,93.918,4.963
13555.0,93.918,4.963
13556.0,93.918,4.963
13557.0,93.918,4.963
13558.0,93.918,4.963
13559.0,93.918,4.963
13560.0,93.918,4.963
13561.0,93.918,4.963
13562.0,93.918,4.963
13563.0,93.918,4.963
13564.0,93.918,4.963
13565.0,93.918,4.963
13566.0,93.918,4.963
13567.0,93.918,4.963
13568.0,93.918,4.963
13569.0,93.918,4.963
13570.0,93.918,4.963
13571.0,93.918,4.963
13572.0,93.918,4.963
13573.0,93.918,4.963
13574.0,93.918,4.963
13575.0,93.918,4.963
13576.0,93.918,4.963
13577.0,93.918,4.963
13578.0,93.918,4.963
13579.0,93.918,4.963
13580.0,93.918,4.963
13581.0,93.918,4.963
13582.0,93.918,4.963
13583.0,93.918,4.963
13584.0,93.918,4.963
13585.0,93.918,4.963
13586.0,93.918,4.963
13587.0,93.918,4.963
13588.0,93.918,4.963
13589.0,93.918,4.963
13590.0,93.918,4.963
13591.0,93.918,4.963
13592.0,93.918,4.963
13593.0,93.918,4.963
13594.0,93.918,4.963
13595.0,93.918,4.963
13596.0,93.918,4.963
13597.0,93.918,4.963
13598.0,93.918,4.963
13599.0,93.918,4.963
13600.0,93.918,4.963
13601.0,93.918,4.963
13602.0,93.918,4.963
13603.0,93.918,4.963
13604.0,93.918,4.963
13605.0,93.918,4.963
13606.0,93.918,4.963
13607.0,93.918,4.963
13608.0,93.918,4.963
13609.0,93.918,4.963
13610.0,93.918,4.963
13611.0,93.918,4.963
13612.0,93.918,4.963
13613.0,93.918,4.963
13614.0,93.918,4.963
13615.0,93.918,4.963
13616.0,93.918,4.963
13617.0,93.918,4.963
13618.0,93.918,4.963
13619.0,93.918,4.963
13620.0,93.918,4.963
13621.0,93.918,4.963
13622.0,93.918,4.963
13623.0,93.918,4.963
13624.0,93.918,4.963
13625.0,93.918,4.963
13626.0,93.918,4.963
13627.0,93.918,4.963
13628.0,93.918,4.963
13629.0,93.918,4.963
13630.0,93.918,4.963
13631.0,93.918,4.963
13632.0,93.918,4.963
13633.0,93.918,4.963
13634.0,93.918,4.963
13635.0,93.918,4.963
13636.0,93.918,4.963
13637.0,93.918,4.963
13638.0,93.918,4.963
13639.0,93.918,4.963
13640.0,93.918,4.963
13641.0,93.918,4.963
13642.0,93.918,4.963
13643.0,93.918,4.963
13644.0,93.918,4.963
13645.0,93.918,4.963
13646.0,93.918,4.963
13647.0,93.918,4.963
13648.0,93.918,4.963
13649.0,93.918,4.963
13650.0,93.918,4.963
13651.0,93.918,4.963
13652.0,93.918,4.963
13653.0,93.918,4.963
13654.0,93.918,4.963
13655.0,93.918,4.963
13656.0,93.918,4.963
13657.0,93.918,4.963
13658.0,93.918,4.963
13659.0,93.918,4.963
13660.0,93.918,4.963
13661.0,93.918,4.963
13662.0,93.918,4.963
13663.0,93.918,4.963
13664.0,93.918,4.963
13665.0,93.918,4.963
13666.0,93.918,4.963
13667.0,93.918,4.963
13668.0,93.918,4.963
13669.0,93.918,4.963
13670.0,93.918,4.963
13671.0,93.918,4.963
13672.0,93.918,4.963
13673.0,93.918,4.963
13674.0,93.918,4.963
13675.0,93.918,4.963
13676.0,93.918,4.963
13677.0,93.918,4.963
13678.0,93.918,4.963
13679.0,93.918,4.963
13680.0,93.918,4.963
13681.0,93.918,4.963
13682.0,93.918,4.963
13683.0,93.918,4.963
13684.0,93.918,4.963
13685.0,93.918,4.963
13686.0,93.918,4.963
13687.0,93.918,4.963
13688.0,93.918,4.963
13689.0,93.918,4.963
13690.0,93.918,4.963
13691.0,93.918,4.963
13692.0,93.918,4.963
13693.0,93.918,4.963
13694.0,93.918,4.963
13695.0,93.918,4.963
13696.0,93.918,4.963
13697.0,93.918,4.963
13698.0,93.918,4.963
13699.0,93.918,4.963
13700.0,93.918,4.963
13701.0,93.918,4.963
13702.0,93.918,4.963
13703.0,93.918,4.963
13704.0,93.918,4.963
13705.0,93.918,4.963
13706.0,93.918,4.963
13707.0,93.918,4.963
13708.0,93.918,4.963
13709.0,93.918,4.963
13710.0,93.918,4.963
13711.0,93.918,4.963
13712.0,93.918,4.963
13713.0,93.918,4.963
13714.0,93.918,4.963
13715.0,93.918,4.963
13716.0,93.918,4.963
13717.0,93.918,4.963
13718.0,93.918,4.963
13719.0,93.918,4.963
13720.0,93.918,4.963
13721.0,93.918,4.963
13722.0,93.918,4.963
13723.0,93.918,4.963
13724.0,93.918,4.963
13725.0,93.918,4.963
13726.0,93.918,4.963
13727.0,93.918,4.963
13728.0,93.918,4.963
13729.0,93.918,4.963
13730.0,93.918,4.963
13731.0,93.918,4.963
13732.0,93.918,4.963
13733.0,93.918,4.963
13734.0,93.918,4.963
13735.0,93.918,4.963
13736.0,93.918,4.963
13737.0,93.918,4.963
13738.0,93.918,4.963
13739.0,93.918,4.963
13740.0,93.918,4.963
13741.0,93.918,4.963
13742.0,93.918,4.963
13743.0,93.918,4.963
13744.0,93.918,4.963
13745.0,93.918,4.963
13746.0,93.918,4.963
13747.0,93.918,4.963
13748.0,93.918,4.963
13749.0,93.918,4.963
13750.0,93.918,4.963
13751.0,93.918,4.963
13752.0,93.918,4.963
13753.0,93.918,4.963
13754.0,93.918,4.963
13755.0,93.918,4.963
13756.0,93.918,4.963
13757.0,93.918,4.963
13758.0,93.918,4.963
13759.0,93.918,4.963
13760.0,93.918,4.963
13761.0,93.918,4.963
13762.0,93.918,4.963
13763.0,93.918,4.963
13764.0,93.918,4.963
13765.0,93.918,4.963
13766.0,93.918,4.963
13767.0,93.918,4.963
13768.0,93.918,4.963
13769.0,93.918,4.963
13770.0,93.918,4.963
13771.0,93.918,4.963
13772.0,93.918,4.963
13773.0,93.918,4.963
13774.0,93.918,4.963
13775.0,93.918,4.963
13776.0,93.918,4.963
13777.0,93.918,4.963
13778.0,93.918,4.963
13779.0,93.918,4.963
13780.0,93.918,4.963
13781.0,93.918,4.963
13782.0,93.918,4.963
13783.0,93.918,4.963
13784.0,93.918,4.963
13785.0,93.918,4.963
13786.0,93.918,4.963
13787.0,93.918,4.963
13788.0,93.918,4.963
13789.0,93.918,4.963
13790.0,93.918,4.963
13791.0,93.918,4.963
13792.0,93.918,4.963
13793.0,93.918,4.963
13794.0,93.918,4.963
13795.0,93.918,4.963
13796.0,93.918,4.963
13797.0,93.918,4.963
13798.0,93.918,4.963
13799.0,93.918,4.963
13800.0,93.918,4.963
13801.0,93.918,4.963
13802.0,93.918,4.963
13803.0,93.918,4.963
13804.0,93.918,4.963
13805.0,93.918,4.963
13806.0,93.918,4.963
13807.0,93.918,4.963
13808.0,93.918,4.963
13809.0,93.918,4.963
13810.0,93.918,4.963
13811.0,93.918,4.963
13812.0,93.918,4.963
13813.0,93.918,4.963
13814.0,93.918,4.963
13815.0,93.918,4.963
13816.0,93.918,4.963
13817.0,93.918,4.963
13818.0,93.918,4.963
13819.0,93.918,4.963
13820.0,93.918,4.963
13821.0,93.918,4.963
13822.0,93.918,4.963
13823.0,93.918,4.963
13824.0,93.918,4.963
13825.0,93.918,4.963
13826.0,93.918,4.963
13827.0,93.918,4.963
13828.0,93.918,4.963
13829.0,93.918,4.963
13830.0,93.918,4.963
13831.0,93.918,4.963
13832.0,93.918,4.963
13833.0,93.918,4.963
13834.0,93.918,4.963
13835.0,93.918,4.963
13836.0,93.918,4.963
13837.0,93.918,4.963
13838.0,93.918,4.963
13839.0,93.918,4.963
13840.0,93.918,4.963
13841.0,93.918,4.963
13842.0,93.918,4.963
13843.0,93.918,4.963
13844.0,93.918,4.963
13845.0,93.918,4.963
13846.0,93.918,4.963
13847.0,93.918,4.963
13848.0,93.918,4.963
13849.0,93.918,4.963
13850.0,93.918,4.963
13851.0,93.918,4.963
13852.0,93.918,4.963
13853.0,93.918,4.963
13854.0,93.918,4.963
13855.0,93.918,4.963
13856.0,93.918,4.963
13857.0,93.918,4.963
13858.0,93.918,4.963
13859.0,93.918,4.963
13860.0,93.918,4.963
13861.0,93.918,4.963
13862.0,93.918,4.963
13863.0,93.918,4.963
13864.0,93.918,4.963
13865.0,93.918,4.963
13866.0,93.918,4.963
13867.0,93.918,4.963
13868.0,93.918,4.963
13869.0,93.918,4.963
13870.0,93.918,4.963
13871.0,93.918,4.963
13872.0,93.918,4.963
13873.0,93.918,4.963
13874.0,93.918,4.963
13875.0,93.918,4.963
13876.0,93.918,4.963
13877.0,93.918,4.963
13878.0,93.918,4.963
13879.0,93.918,4.963
13880.0,93.918,4.963
13881.0,93.918,4.963
13882.0,93.918,4.963
13883.0,93.918,4.963
13884.0,93.918,4.963
13885.0,93.918,4.963
13886.0,93.918,4.963
13887.0,93.918,4.963
13888.0,93.918,4.963
13889.0,93.918,4.963
13890.0,93.918,4.963
13891.0,93.918,4.963
13892.0,93.918,4.963
13893.0,93.918,4.963
13894.0,93.918,4.963
13895.0,93.918,4.963
13896.0,93.918,4.963
13897.0,93.918,4.963
13898.0,93.918,4.963
13899.0,93.918,4.963
13900.0,93.918,4.963
13901.0,93.918,4.963
13902.0,93.918,4.963
13903.0,93.918,4.963
13904.0,93.918,4.963
13905.0,93.918,4.963
13906.0,93.918,4.963
13907.0,93.918,4.963
13908.0,93.918,4.963
13909.0,93.918,4.963
13910.0,93.918,4.963
13911.0,93.918,4.963
13912.0,93.918,4.963
13913.0,93.918,4.963
13914.0,93.918,4.963
13915.0,93.918,4.963
13916.0,93.918,4.963
13917.0,93.918,4.963
13918.0,93.918,4.963
13919.0,93.918,4.963
13920.0,93.918,4.963
13921.0,93.918,4.963
13922.0,93.918,4.963
13923.0,93.918,4.963
13924.0,93.918,4.963
13925.0,93.918,4.963
13926.0,93.918,4.963
13927.0,93.918,4.963
13928.0,93.918,4.963
13929.0,93.918,4.963
13930.0,93.918,4.963
13931.0,93.918,4.963
13932.0,93.918,4.963
13933.0,93.918,4.963
13934.0,93.918,4.963
13935.0,93.918,4.963
13936.0,93.918,4.963
13937.0,93.918,4.963
13938.0,93.918,4.963
13939.0,93.918,4.963
13940.0,93.918,4.963
13941.0,93.918,4.963
13942.0,93.918,4.963
13943.0,93.918,4.963
13944.0,93.918,4.963
13945.0,93.918,4.963
13946.0,93.918,4.963
13947.0,93.918,4.963
13948.0,93.918,4.963
13949.0,93.918,4.963
13950.0,93.918,4.963
13951.0,93.918,4.963
13952.0,93.918,4.963
13953.0,93.918,4.963
13954.0,93.918,4.963
13955.0,93.918,4.963
13956.0,93.918,4.963
13957.0,93.918,4.963
13958.0,93.918,4.963
13959.0,93.918,4.963
13960.0,93.918,4.963
13961.0,93.918,4.963
13962.0,93.918,4.963
13963.0,93.918,4.963
13964.0,93.918,4.963
13965.0,93.918,4.963
13966.0,93.918,4.963
13967.0,93.918,4.963
13968.0,93.918,4.963
13969.0,93.918,4.963
13970.0,93.918,4.963
13971.0,93.918,4.963
13972.0,93.918,4.963
13973.0,93.918,4.963
13974.0,93.918,4.963
13975.0,93.918,4.963
13976.0,93.918,4.963
13977.0,93.918,4.963
13978.0,93.918,4.963
13979.0,93.918,4.963
13980.0,93.918,4.963
13981.0,93.918,4.963
13982.0,93.918,4.963
13983.0,93.918,4.963
13984.0,93.918,4.963
13985.0,93.918,4.963
13986.0,93.918,4.963
13987.0,93.918,4.963
13988.0,93.918,4.963
13989.0,93.918,4.963
13990.0,93.918,4.963
13991.0,93.918,4.963
13992.0,93.918,4.963
13993.0,93.918,4.963
13994.0,93.918,4.963
13995.0,93.918,4.963
13996.0,93.918,4.963
13997.0,93.918,4.963
13998.0,93.918,4.963
13999.0,93.918,4.963
14000.0,93.918,4.963
14001.0,93.918,4.963
14002.0,93.918,4.963
14003.0,93.918,4.963
14004.0,93.918,4.963
14005.0,93.918,4.963
14006.0,93.918,4.963
14007.0,93.918,4.963
14008.0,93.918,4.963
14009.0,93.918,4.963
14010.0,93.918,4.963
14011.0,93.918,4.963
14012.0,93.918,4.963
14013.0,93.918,4.963
14014.0,93.918,4.963
14015.0,93.918,4.963
14016.0,93.918,4.963
14017.0,93.918,4.963
14018.0,93.918,4.963
14019.0,93.918,4.963
14020.0,93.918,4.963
14021.0,93.918,4.963
14022.0,93.918,4.963
14023.0,93.918,4.963
14024.0,93.918,4.963
14025.0,93.918,4.963
14026.0,93.918,4.963
14027.0,93.918,4.963
14028.0,93.918,4.963
14029.0,93.918,4.963
14030.0,93.918,4.963
14031.0,93.918,4.963
14032.0,93.918,4.963
14033.0,93.918,4.963
14034.0,93.918,4.963
14035.0,93.918,4.963
14036.0,93.918,4.963
14037.0,93.918,4.963
14038.0,93.918,4.963
14039.0,93.918,4.963
14040.0,93.918,4.963
14041.0,93.918,4.963
14042.0,93.918,4.963
14043.0,93.918,4.963
14044.0,93.918,4.963
14045.0,93.918,4.963
14046.0,93.918,4.963
14047.0,93.918,4.963
14048.0,93.918,4.963
14049.0,93.918,4.963
14050.0,93.918,4.963
14051.0,93.918,4.963
14052.0,93.918,4.963
14053.0,93.918,4.963
14054.0,93.918,4.963
14055.0,93.918,4.963
14056.0,93.918,4.963
14057.0,93.918,4.963
14058.0,93.918,4.963
14059.0,93.918,4.963
14060.0,93.918,4.963
14061.0,93.918,4.963
14062.0,93.918,4.963
14063.0,93.918,4.963
14064.0,93.918,4.963
14065.0,93.918,4.963
14066.0,93.918,4.963
14067.0,93.918,4.963
14068.0,93.918,4.963
14069.0,93.918,4.963
14070.0,93.918,4.963
14071.0,93.918,4.963
14072.0,93.918,4.963
14073.0,93.918,4.963
14074.0,93.918,4.963
14075.0,93.918,4.963
14076.0,93.918,4.963
14077.0,93.918,4.962
14078.0,93.918,4.962
14079.0,93.918,4.962
14080.0,93.918,4.962
14081.0,93.918,4.962
14082.0,93.918,4.962
14083.0,93.918,4.962
14084.0,93.918,4.962
14085.0,93.918,4.962
14086.0,93.918,4.962
14087.0,93.918,4.962
14088.0,93.918,4.962
14089.0,93.918,4.962
14090.0,93.918,4.962
14091.0,93.918,4.962
14092.0,93.918,4.962
14093.0,93.918,4.962
14094.0,93.918,4.962
14095.0,93.918,4.962
14096.0,93.918,4.962
14097.0,93.918,4.962
14098.0,93.918,4.962
14099.0,93.918,4.962
14100.0,93.918,4.962
14101.0,93.918,4.962
14102.0,93.918,4.962
14103.0,93.918,4.962
14104.0,93.918,4.962
14105.0,93.918,4.962
14106.0,93.918,4.962
14107.0,93.918,4.962
14108.0,93.918,4.962
14109.0,93.918,4.962
14110.0,93.918,4.962
14111.0,93.918,4.962
14112.0,93.918,4.962
14113.0,93.918,4.962
14114.0,93.918,4.962
14115.0,93.918,4.962
14116.0,93.918,4.962
14117.0,93.918,4.962
14118.0,93.918,4.962
14119.0,93.918,4.962
14120.0,93.918,4.962
14121.0,93.918,4.962
14122.0,93.918,4.962
14123.0,93.918,4.962
14124.0,93.918,4.962
14125.0,93.918,4.962
14126.0,93.918,4.962
14127.0,93.918,4.962
14128.0,93.918,4.962
14129.0,93.918,4.962
14130.0,93.918,4.962
14131.0,93.918,4.962
14132.0,93.918,4.962
14133.0,93.918,4.962
14134.0,93.918,4.962
14135.0,93.918,4.962
14136.0,93.918,4.962
14137.0,93.918,4.962
14138.0,93.918,4.962
14139.0,93.918,4.962
14140.0,93.918,4.962
14141.0,93.918,4.962
14142.0,93.918,4.962
14143.0,93.918,4.962
14144.0,93.918,4.962
14145.0,93.918,4.962
14146.0,93.918,4.962
14147.0,93.918,4.962
14148.0,93.918,4.962
14149.0,93.918,4.962
14150.0,93.918,4.962
14151.0,93.918,4.962
14152.0,93.918,4.962
14153.0,93.918,4.962
14154.0,93.918,4.962
14155.0,93.918,4.962
14156.0,93.918,4.962
14157.0,93.918,4.962
14158.0,93.918,4.962
14159.0,93.918,4.962
14160.0,93.918,4.962
14161.0,93.918,4.962
14162.0,93.918,4.962
14163.0,93.918,4.962
14164.0,93.918,4.962
14165.0,93.918,4.962
14166.0,93.918,4.962
14167.0,93.918,4.962
14168.0,93.918,4.962
14169.0,93.918,4.962
14170.0,93.918,4.962
14171.0,93.918,4.962
14172.0,93.918,4.962
14173.0,93.918,4.962
14174.0,93.918,4.962
14175.0,93.918,4.962
14176.0,93.918,4.962
14177.0,93.918,4.962
14178.0,93.918,4.962
14179.0,93.918,4.962
14180.0,93.918,4.962
14181.0,93.918,4.962
14182.0,93.918,4.962
14183.0,93.918,4.962
14184.0,93.918,4.962
14185.0,93.918,4.962
14186.0,93.918,4.962
14187.0,93.918,4.962
14188.0,93.918,4.962
14189.0,93.918,4.962
14190.0,93.918,4.962
14191.0,93.918,4.962
14192.0,93.918,4.962
14193.0,93.918,4.962
14194.0,93.918,4.962
14195.0,93.918,4.962
14196.0,93.918,4.962
14197.0,93.918,4.962
14198.0,93.918,4.962
14199.0,93.918,4.962
14200.0,93.918,4.962
14201.0,93.918,4.962
14202.0,93.918,4.962
14203.0,93.918,4.962
14204.0,93.918,4.962
14205.0,93.918,4.962
14206.0,93.918,4.962
14207.0,93.918,4.962
14208.0,93.918,4.962
14209.0,93.918,4.962
14210.0,93.918,4.962
14211.0,93.918,4.962
14212.0,93.918,4.962
14213.0,93.918,4.962
14214.0,93.918,4.962
14215.0,93.918,4.962
14216.0,93.918,4.962
14217.0,93.918,4.962
14218.0,93.918,4.962
14219.0,93.918,4.962
14220.0,93.918,4.962
14221.0,93.918,4.962
14222.0,93.918,4.962
14223.0,93.918,4.962
14224.0,93.918,4.962
14225.0,93.918,4.962
14226.0,93.918,4.962
14227.0,93.918,4.962
14228.0,93.918,4.962
14229.0,93.918,4.962
14230.0,93.918,4.962
14231.0,93.918,4.962
14232.0,93.918,4.962
14233.0,93.918,4.962
14234.0,93.918,4.962
14235.0,93.918,4.962
14236.0,93.918,4.962
14237.0,93.918,4.962
14238.0,93.918,4.962
14239.0,93.918,4.962
14240.0,93.918,4.962
14241.0,93.918,4.962
14242.0,93.918,4.962
14243.0,93.918,4.962
14244.0,93.918,4.962
14245.0,93.918,4.962
14246.0,93.918,4.962
14247.0,93.918,4.962
14248.0,93.918,4.962
14249.0,93.918,4.962
14250.0,93.918,4.962
14251.0,93.918,4.962
14252.0,93.918,4.962
14253.0,93.918,4.962
14254.0,93.918,4.962
14255.0,93.918,4.962
14256.0,93.918,4.962
14257.0,93.918,4.962
14258.0,93.918,4.962
14259.0,93.918,4.962
14260.0,93.918,4.962
14261.0,93.918,4.962
14262.0,93.918,4.962
14263.0,93.918,4.962
14264.0,93.918,4.962
14265.0,93.918,4.962
14266.0,93.918,4.962
14267.0,93.918,4.962
14268.0,93.918,4.962
14269.0,93.918,4.962
14270.0,93.918,4.962
14271.0,93.918,4.962
14272.0,93.918,4.962
14273.0,93.918,4.962
14274.0,93.918,4.962
14275.0,93.918,4.962
14276.0,93.918,4.962
14277.0,93.918,4.962
14278.0,93.918,4.962
14279.0,93.918,4.962
14280.0,93.918,4.962
14281.0,93.918,4.962
14282.0,93.918,4.962
14283.0,93.918,4.962
14284.0,93.918,4.962
14285.0,93.918,4.962
14286.0,93.918,4.962
14287.0,93.918,4.962
14288.0,93.918,4.962
14289.0,93.918,4.962
14290.0,93.918,4.962
14291.0,93.918,4.962
14292.0,93.918,4.962
14293.0,93.918,4.962
14294.0,93.918,4.962
14295.0,93.918,4.962
14296.0,93.918,4.962
14297.0,93.918,4.962
14298.0,93.918,4.962
14299.0,93.918,4.962
14300.0,93.918,4.962
14301.0,93.918,4.962
14302.0,93.918,4.962
14303.0,93.918,4.962
14304.0,93.918,4.962
14305.0,93.918,4.962
14306.0,93.918,4.962
14307.0,93.918,4.962
14308.0,93.918,4.962
14309.0,93.918,4.962
14310.0,93.918,4.962
14311.0,93.918,4.962
14312.0,93.918,4.962
14313.0,93.918,4.962
14314.0,93.918,4.962
14315.0,93.918,4.962
14316.0,93.918,4.962
14317.0,93.918,4.962
14318.0,93.918,4.962
14319.0,93.918,4.962
14320.0,93.918,4.962
14321.0,93.918,4.962
14322.0,93.918,4.962
14323.0,93.918,4.962
14324.0,93.918,4.962
14325.0,93.918,4.962
14326.0,93.918,4.962
14327.0,93.918,4.962
14328.0,93.918,4.962
14329.0,93.918,4.962
14330.0,93.918,4.962
14331.0,93.918,4.962
14332.0,93.918,4.962
14333.0,93.918,4.962
14334.0,93.918,4.962
14335.0,93.918,4.962
14336.0,93.918,4.962
14337.0,93.918,4.962
14338.0,93.918,4.962
14339.0,93.918,4.962
14340.0,93.918,4.962
14341.0,93.918,4.962
14342.0,93.918,4.962
14343.0,93.918,4.962
14344.0,93.918,4.962
14345.0,93.918,4.962
14346.0,93.918,4.962
14347.0,93.918,4.962
14348.0,93.918,4.962
14349.0,93.918,4.962
14350.0,93.918,4.962
14351.0,93.918,4.962
14352.0,93.918,4.962
14353.0,93.918,4.962
14354.0,93.918,4.962
14355.0,93.918,4.962
14356.0,93.918,4.962
14357.0,93.918,4.962
14358.0,93.918,4.962
14359.0,93.918,4.962
14360.0,93.918,4.962
14361.0,93.918,4.962
14362.0,93.918,4.962
14363.0,93.918,4.962
14364.0,93.918,4.962
14365.0,93.918,4.962
14366.0,93.918,4.962
14367.0,93.918,4.962
14368.0,93.918,4.962
14369.0,93.918,4.962
14370.0,93.918,4.962
14371.0,93.918,4.962
14372.0,93.918,4.962
14373.0,93.918,4.962
14374.0,93.918,4.962
14375.0,93.918,4.962
14376.0,93.918,4.962
14377.0,93.918,4.962
14378.0,93.918,4.962
14379.0,93.918,4.962
14380.0,93.918,4.962
14381.0,93.918,4.962
14382.0,93.918,4.962
14383.0,93.918,4.962
14384.0,93.918,4.962
14385.0,93.918,4.962
14386.0,93.918,4.962
14387.0,93.918,4.962
14388.0,93.918,4.962
14389.0,93.918,4.962
14390.0,93.918,4.962
14391.0,93.918,4.962
14392.0,93.918,4.962
14393.0,93.918,4.962
14394.0,93.918,4.962
14395.0,93.918,4.962
14396.0,93.918,4.962
14397.0,93.918,4.962
14398.0,93.918,4.962
14399.0,93.918,4.962
14400.0,93.918,4.962
14401.0,93.918,4.962
14402.0,93.918,4.962
14403.0,93.918,4.962
14404.0,93.918,4.962
14405.0,93.918,4.962
14406.0,93.918,4.962
14407.0,93.918,4.962
14408.0,93.918,4.962
14409.0,93.918,4.962
14410.0,93.918,4.962
14411.0,93.918,4.961
14412.0,93.918,4.961
14413.0,93.918,4.961
14414.0,93.918,4.961
14415.0,93.918,4.961
14416.0,93.918,4.961
14417.0,93.918,4.961
14418.0,93.918,4.961
14419.0,93.918,4.961
14420.0,93.918,4.961
14421.0,93.918,4.961
14422.0,93.918,4.961
14423.0,93.918,4.961
14424.0,93.918,4.961
14425.0,93.918,4.961
14426.0,93.918,4.961
14427.0,93.918,4.961
14428.0,93.918,4.961
14429.0,93.918,4.961
14430.0,93.918,4.961
14431.0,93.918,4.961
14432.0,93.918,4.961
14433.0,93.918,4.961
14434.0,93.918,4.961
14435.0,93.918,4.961
14436.0,93.918,4.961
14437.0,93.918,4.961
14438.0,93.918,4.961
14439.0,93.918,4.961
14440.0,93.918,4.961
14441.0,93.918,4.961
14442.0,93.918,4.961
14443.0,93.918,4.961
14444.0,93.918,4.961
14445.0,93.918,4.961
14446.0,93.918,4.961
14447.0,93.918,4.961
14448.0,93.918,4.961
14449.0,93.918,4.961
14450.0,93.918,4.961
14451.0,93.918,4.961
14452.0,93.918,4.961
14453.0,93.918,4.961
14454.0,93.918,4.961
14455.0,93.918,4.961
14456.0,93.918,4.961
14457.0,93.918,4.961
14458.0,93.918,4.961
